date,ticker,weight,momentum,volatility,notional_units,price
2018-03-29,AMZN,0.02928297288492945,0.7298585928465089,0.31051488417252915,404.64540735282685,72.36699676513672
2018-03-29,CAT,0.026714344960586004,0.7091298405960018,0.34037139772682345,215.39443928276927,124.02523040771484
2018-03-29,MA,0.03621195717629162,0.5793220859864836,0.2510993506737144,216.5328103048591,167.2354278564453
2018-03-29,BLK,0.029324062886831256,0.4731710396102795,0.3100797788042714,66.14036266625669,443.361083984375
2018-03-29,MSFT,0.02805486281717523,0.46225281191767875,0.32410776673,333.4086471536231,84.14557647705078
2018-03-29,INTU,0.03546575216701223,0.43060885610390986,0.2563825205446698,216.83329112105216,163.5623016357422
2018-03-29,UNH,0.033316454451698556,0.3994457789526642,0.2729221666361201,177.72774871189006,187.4578094482422
2018-03-29,BAC,0.032468820002817575,0.3922097286231254,0.28004710158244517,1308.995204222648,24.804384231567383
2018-03-29,V,0.035075379207011544,0.38809357564160973,0.259235940969486,310.0366875224511,113.13299560546875
2018-03-29,ABT,0.0378474863817097,0.3796010172842521,0.2402484234193528,731.733796472357,51.723026275634766
2018-03-29,CSCO,0.030680298735645407,0.37312055053554194,0.2963725683357463,911.5350702417524,33.6578369140625
2018-03-29,TMO,0.03651359444556721,0.35789095985644215,0.2490250294899426,180.6709356737211,202.09999084472656
2018-03-29,ACN,0.03290484972087074,0.3577124421652351,0.2763361331452561,243.27353037444027,135.25865173339844
2018-03-29,JPM,0.03551098150037439,0.3379111533457009,0.2560559733753153,403.6964885627517,87.96455383300781
2018-03-29,GOOGL,0.028582637545676127,0.2989282684030252,0.3181231584755097,555.7374565623281,51.431907653808594
2018-03-29,WMT,0.029177126468499,0.29577092035734465,0.31164134492161844,1113.8487125510483,26.194873809814453
2018-03-29,LIN,0.03291409099732547,0.28661034846569877,0.27625854635724384,258.1270432760125,127.5112075805664
2018-03-29,AXP,0.03241354634630755,0.26527139066990935,0.28052465584738473,388.02252989491245,83.53521728515625
2018-03-29,HD,0.03460398514248324,0.26048454292747514,0.262767392141432,236.01632630078467,146.61691284179688
2018-03-29,AAPL,0.033765168521864106,0.2554656072472201,0.2692952332728113,856.6355118104019,39.4160270690918
2018-03-29,MCD,0.04037330880733972,0.2545685627869503,0.2252180760556871,311.2434877080079,129.71615600585938
2018-03-29,BRK-B,0.03200402311264684,0.24377214420476512,0.28411424718656797,160.43725585576877,199.47999572753906
2018-03-29,RTX,0.03417011098314869,0.23038939128046998,0.2661038747598853,519.368093603287,65.79170227050781
2018-03-29,HON,0.04142682535465193,0.230165411540046,0.21949060435474874,374.5174101749787,110.61388397216797
2018-03-29,COST,0.03992094358081049,0.20025230681509654,0.2277701406326973,236.15190633279357,169.0477294921875
2018-03-29,NEE,0.044842409164384145,0.19737163256899626,0.20277231092242673,1339.4431241619561,33.478397369384766
2018-03-29,GILD,0.02826672806729571,0.19544560016738988,0.3216785088087874,505.7894253897635,55.886356353759766
2018-03-29,QCOM,0.025775080863165916,0.17680390964545412,0.3527747975598135,571.5394485531784,45.09764099121094
2018-03-29,GS,0.03050760446001498,0.16565276731367895,0.2980502433584625,144.88975726376256,210.55735778808594
2018-03-29,AMGN,0.03188459324586507,0.15932150841069292,0.28517845165769434,238.47297757205362,133.7031707763672
2018-06-29,AMZN,0.027335444440838522,0.669812401938443,0.2366771227177451,334.40449688255325,84.98999786376953
2018-06-29,MA,0.031004802738967316,0.5746417599856506,0.20866684406726627,171.563452089561,187.8961944580078
2018-06-29,INTU,0.029968059999749948,0.5299027772599594,0.21588565754748307,161.25459758122287,193.22366333007812
2018-06-29,TXN,0.02754114548753772,0.49058195809071625,0.2349094136769275,323.4246695781617,88.53656005859375
2018-06-29,MSFT,0.03508842603333306,0.4713048249998344,0.18438200483322983,399.5536415429865,91.30668640136719
2018-06-29,CAT,0.024653432055113753,0.471148812930811,0.2624248958118781,223.38546459384526,114.74565887451172
2018-06-29,CSCO,0.032276429530035414,0.4058586411742997,0.20044578761253534,985.8716313033335,34.03916549682617
2018-06-29,V,0.03411402121656943,0.3937941152855131,0.18964854062194444,282.6908590710599,125.46856689453125
2018-06-29,AAPL,0.03017562377332999,0.3208162220006767,0.2144006827188279,718.6808351933211,43.654998779296875
2018-06-29,UNH,0.03456064036132792,0.3172688404970927,0.18719775648913523,166.61112253046093,215.67091369628906
2018-06-29,ACN,0.031551265544901015,0.28982877375177685,0.2050527681452703,225.58055042965265,145.42160034179688
2018-06-29,ABT,0.03508046941050056,0.2881425144151868,0.18442382462909376,689.4820046064436,52.90007019042969
2018-06-29,BLK,0.032567814670201256,0.28300934344933637,0.19865239359729087,82.45888532768042,410.64349365234375
2018-06-29,COST,0.048356657109831114,0.2640596394512289,0.1337907689477801,267.38772747355307,188.03062438964844
2018-06-29,HD,0.03560386212778674,0.25355846791749737,0.18171271181895854,229.3771156244223,161.38412475585938
2018-06-29,CVX,0.03178605822160693,0.2399321731598134,0.2035381138914107,365.9472469590743,90.30919647216797
2018-06-29,BAC,0.03058948330010324,0.2147671730221703,0.2114999549026906,1358.5263447705738,23.410886764526367
2018-06-29,NEE,0.04487511604619651,0.2085175787001663,0.14417064307551344,1353.5055809355513,34.471431732177734
2018-06-29,LIN,0.03011406459026742,0.20658912780312133,0.2148389606814943,222.88459307309688,140.476318359375
2018-06-29,TMO,0.0331827876796753,0.20053862309663706,0.19497079030617928,170.0164197094395,202.92510986328125
2018-06-29,JPM,0.031729720865113144,0.19959451270887119,0.20389950374829346,393.80585359029817,83.77180480957031
2018-06-29,AXP,0.029252170901675086,0.19304813957987332,0.22116903255539117,345.25289108166237,88.09161376953125
2018-06-29,DHR,0.04075627607278698,0.18714877832081278,0.15874056616247756,502.1903737723822,84.38007354736328
2018-06-29,GOOGL,0.027861685794019896,0.17293310358726544,0.23220685159894613,517.3194428489556,55.9966926574707
2018-06-29,HON,0.04434130518963514,0.1402463637773108,0.1459062675489476,416.00537621294075,110.82131958007812
2018-06-29,BRK-B,0.04210148032649192,0.13130534747092115,0.15366857146819768,234.52177586724446,186.64999389648438
2018-06-29,WMT,0.036450344281448124,0.11318167902929854,0.17749281840833717,1493.4403885193708,25.37625503540039
2018-06-29,AVGO,0.02733428185772845,0.10456130732951441,0.23668718908154587,1442.3680230399866,19.703590393066406
2018-06-29,QCOM,0.0258866073782044,0.09645198026464663,0.24992360891275686,583.1650694802062,46.152732849121094
2018-06-29,UPS,0.03386052299502356,0.09114963514280294,0.19106835235295344,448.83040572025357,78.43775939941406
2018-09-28,AMZN,0.026243073162127487,1.0891886118123515,0.21097047689383708,300.6945838453415,100.1500015258789
2018-09-28,INTU,0.029341981827384758,0.5454946577219599,0.1886891516989042,156.2700202999047,215.46446228027344
2018-09-28,MSFT,0.03264006022611389,0.5437779902123974,0.16962326729239213,352.33114013260956,106.3069839477539
2018-09-28,MA,0.03139749436357382,0.539364874479509,0.17633616224475374,169.06533102114116,213.1092529296875
2018-09-28,AAPL,0.026671981300153014,0.47671907623767695,0.20757789224087866,572.9067600460207,53.423606872558594
2018-09-28,CSCO,0.03267273449126306,0.4696973691577282,0.16945363607855962,966.6853670067782,38.78485870361328
2018-09-28,COST,0.04119936542540196,0.41650973704596206,0.13438346933276527,223.15453427314154,211.85888671875
2018-09-28,V,0.03698832822754684,0.41524327501775904,0.14968272223913615,298.0846709879353,142.39244079589844
2018-09-28,UNH,0.040282314185451876,0.3858224997413422,0.13744279026981593,196.98955581482548,234.65676879882812
2018-09-28,QCOM,0.023150956395515915,0.3742618017982333,0.239148377526479,444.42770803378215,59.776390075683594
2018-09-28,TXN,0.02699880612384978,0.31853357957513584,0.2050651289829862,357.60633539341745,86.63656616210938
2018-09-28,GOOGL,0.029272686884823873,0.31077621759016183,0.18913582077237479,561.1682438531064,59.8592643737793
2018-09-28,TMO,0.0350276187279216,0.2887985007950711,0.15806137731425537,167.98322876905746,239.28009033203125
2018-09-28,ABT,0.03473256120136981,0.27541767491586366,0.15940412882524596,623.5823827088723,63.91530227661133
2018-09-28,LLY,0.03450308342132752,0.27193569003203866,0.16046431539366676,408.2689658776091,96.97804260253906
2018-09-28,HD,0.044102472634768915,0.2690919560167675,0.1255374887032772,293.8432996223273,172.23008728027344
2018-09-28,ACN,0.0508865231654171,0.2685367046629359,0.10880117791062907,385.9516868334469,151.2974853515625
2018-09-28,JPM,0.032793336414008556,0.24005091009169832,0.1688304474505626,412.5726994817493,91.21095275878906
2018-09-28,WMT,0.02550855145622973,0.2399222085896493,0.21704539631244954,1045.9732433660008,27.98511505126953
2018-09-28,BAC,0.029737482422726513,0.23843984859390366,0.18617963624058098,1388.085317257719,24.583850860595703
2018-09-28,DHR,0.036053095509609216,0.22479071681704021,0.1535655560754346,444.6162908944334,93.05057525634766
2018-09-28,AXP,0.03695273491631345,0.20136334942743894,0.1498268984071785,441.40252464283094,96.0668716430664
2018-09-28,NEE,0.040419720375785964,0.1916601595207832,0.13697555571143002,1332.2344502793137,34.815650939941406
2018-09-28,RTX,0.03420003548805866,0.17969361924962746,0.1618861963493293,530.972334203895,73.91226959228516
2018-09-28,HON,0.03450351536528919,0.16318083796521532,0.16046230656670044,307.7828743156001,128.6414031982422
2018-09-28,LIN,0.03006776150850905,0.15449927734066304,0.18413454751552036,240.4588752013893,143.49017333984375
2018-09-28,BRK-B,0.03547221835564824,0.15315755979648626,0.156080276814498,190.11363736184936,214.11000061035156
2018-09-28,ABBV,0.022169898579300927,0.13547537051857028,0.24973112260166566,374.41589668394664,67.94715881347656
2018-09-28,AMGN,0.03486085628688636,0.10853846942186429,0.15881748900862683,242.5315394145132,164.94216918945312
2018-09-28,BLK,0.03114875155762315,0.10488088607803392,0.17774431986244155,91.55795380135802,390.39697265625
2018-12-31,MRK,0.04148109972685741,0.3965211654502949,0.22421877654133981,730.3401593602392,58.26347732543945
2018-12-31,LLY,0.03088187904451098,0.39251410467366776,0.3011747250528276,301.4064206849368,105.10479736328125
2018-12-31,INTU,0.02216288864895206,0.3290161168562802,0.41965835670906776,121.62893914163351,186.92214965820312
2018-12-31,MSFT,0.023467460699922817,0.31875461868155397,0.3963292641361859,253.89270677693278,94.81721496582031
2018-12-31,TMO,0.031272157846978746,0.2970815839402656,0.29741604259789967,146.11954460607467,219.54364013671875
2018-12-31,ABT,0.03212003113410642,0.29071985042743465,0.2895651436797408,520.7165666764225,63.277000427246094
2018-12-31,UNH,0.031338663049416814,0.2741023671052525,0.2967848824845881,145.83823164346114,220.43492126464844
2018-12-31,CSCO,0.02615254566562068,0.2626916685982825,0.35563809157484305,771.4198953920544,34.77718734741211
2018-12-31,COST,0.027174136412123177,0.2472234787320855,0.34226815120409476,151.35017588734408,184.1807098388672
2018-12-31,V,0.024819077414616655,0.244617754173043,0.3747456553267264,203.03279992599587,125.39804077148438
2018-12-31,AMGN,0.030927244921129967,0.18310185589114236,0.30073294449809834,203.39397560703688,155.98199462890625
2018-12-31,SBUX,0.03172660934730963,0.182650477678171,0.29315585944055417,591.8984775791764,54.98544692993164
2018-12-31,NEE,0.048573080874660286,0.16236321815544708,0.19148139798555286,1371.3577177612644,36.334251403808594
2018-12-31,AXP,0.03122676489002667,0.14878411573620465,0.2978483830489854,371.1803108805515,86.3005142211914
2018-12-31,DHR,0.0337303372193499,0.1487722674173957,0.2757411338600466,391.2047071626935,88.44798278808594
2018-12-31,KO,0.051366828537274235,0.11605008109672821,0.1810670756828239,1389.622583199796,37.919029235839844
2018-12-31,MCD,0.04027338374082165,0.10587435492481534,0.23094263671015586,275.2860404816382,150.0739288330078
2018-12-31,BRK-B,0.03252579759048946,0.08989778843898222,0.2859527550237489,163.41280785456755,204.17999267578125
2018-12-31,ACN,0.03123935519581455,0.0753210798757018,0.29772834208791227,253.33782621439948,126.4949951171875
2018-12-31,AAPL,0.022648843810023897,0.07351215396142341,0.41065413794892786,620.2092996710833,37.460975646972656
2018-12-31,JNJ,0.03121680314971535,0.07009075943618681,0.2979434308419914,303.6774301940161,105.45015716552734
2018-12-31,JPM,0.03687802702662424,0.052803528875043915,0.2522055050187607,476.0862606871813,79.46087646484375
2018-12-31,MDLZ,0.0472940685397881,0.049065711746143936,0.19665978668171788,1447.2062890514487,33.52336120605469
2018-12-31,PG,0.034227751793911534,0.04581437135630906,0.2717339276720978,459.28685053175843,76.44792175292969
2018-12-31,GOOGL,0.02516910423761542,0.03394105365207323,0.3695340661526243,498.2462885309389,51.8197135925293
2018-12-31,LIN,0.032873356812206586,0.022311742783615918,0.28292947031474647,240.80482601170291,140.0393829345703
2018-12-31,PEP,0.042016979824584307,0.01776415819894206,0.22135911408138176,486.65411125129015,88.56777954101562
2018-12-31,WMT,0.03856946661327911,-0.001692811935019134,0.2411451919623664,1417.5985171316659,27.910120010375977
2018-12-31,HON,0.03901328843736826,-0.0030997313427539863,0.2384018831244333,373.4533414026769,107.16365814208984
2018-12-31,UPS,0.027632967794901136,-0.015096758086918904,0.33658496254830345,387.4486692201709,73.16184997558594
2019-03-29,LLY,0.03009185077754164,0.6777531081904213,0.20420441840563464,295.41783544183704,118.49566650390625
2019-03-29,MRK,0.03668874712413867,0.5076296915816103,0.16748701900300433,668.4564071521448,63.84840774536133
2019-03-29,INTU,0.025348026457639068,0.45839827996868365,0.24242080136085567,118.51789176049296,248.80007934570312
2019-03-29,ABT,0.027805889556781503,0.3343088547444788,0.22099235035184747,460.39036349336,70.25881958007812
2019-03-29,MA,0.029700937193454062,0.3268234822601124,0.2068920871672473,152.84505826827402,226.05235290527344
2019-03-29,DHR,0.025204713515262128,0.3222014117962524,0.24379919585501894,258.5936900823264,113.38461303710938
2019-03-29,PG,0.0398595768811478,0.29442292362918576,0.15416342489283558,531.6230454167508,87.22061920166016
2019-03-29,CSCO,0.03373564776835454,0.28080781585338266,0.1821482406080016,898.6913020984202,43.66855239868164
2019-03-29,V,0.03161174979037959,0.2745327992109523,0.1943862306744915,247.29421241225646,148.7047576904297
2019-03-29,MSFT,0.026628993216459416,0.2744259138396308,0.23075933952241467,280.163345566713,110.56908416748047
2019-03-29,TMO,0.027333791357945066,0.26329811353091115,0.22480924092482,118.32718694579934,268.7234802246094
2019-03-29,SBUX,0.03272134175049795,0.24134892821752074,0.1877945266924613,596.5905282489225,63.8035774230957
2019-03-29,LIN,0.028896530534178656,0.23766571682994142,0.21265144199608652,211.80154584108482,158.7109375
2019-03-29,COST,0.03636117302175264,0.2038593935540418,0.1689958924895225,192.68967323379732,219.51779174804688
2019-03-29,MCD,0.04451599480273504,0.1899709154131588,0.13803777527621366,320.6191979646855,161.5164794921875
2019-03-29,NEE,0.04052100053190178,0.18763628673197297,0.15164701774674158,1158.7334578557213,40.68055725097656
2019-03-29,AXP,0.0399176804242868,0.18610000619021716,0.15393902705424609,467.3390306996891,99.36273193359375
2019-03-29,MDLZ,0.03637559741541908,0.18284342909318618,0.16892887879203072,1006.8912012511549,42.02598190307617
2019-03-29,AMGN,0.027673865500887,0.14806445132822144,0.22204664131868676,209.86106352442127,153.40101623535156
2019-03-29,WMT,0.042683596698859266,0.14776075029254332,0.14396370882543877,1690.0661753446702,29.379714965820312
2019-03-29,HON,0.043467119407862645,0.14569882594211037,0.1413686706293563,390.1967993148004,129.5887908935547
2019-03-29,AMZN,0.02024018812019317,0.14559670583610163,0.30359840779574676,264.4428779849268,89.0374984741211
2019-03-29,XOM,0.03680821103599736,0.131390814802681,0.16694342685569566,730.4881091541952,58.616764068603516
2019-03-29,GOOGL,0.026128965397136855,0.12074458783685271,0.23517536164866198,520.8123923990792,58.36213684082031
2019-03-29,UNH,0.02349199550659539,0.11980017492626294,0.26157372987117483,124.43142489963137,219.62416076660156
2019-03-29,ACN,0.03246843848436277,0.11452447223688678,0.18925729642762143,239.2027047813999,157.90126037597656
2019-03-29,UPS,0.02831194662698588,0.10856635982319829,0.21704226020686115,389.50274920666027,84.5569839477539
2019-03-29,CVX,0.03689867360325237,0.10798834595976103,0.16653414030133062,473.7699037846605,90.60111999511719
2019-03-29,JNJ,0.045561375483482054,0.10143663102186018,0.13487057450679513,460.946963115648,114.9836654663086
2019-03-29,PEP,0.04294638201450975,0.09511756968999974,0.14308280694520295,504.43349791715326,99.04052734375
2019-06-28,SBUX,0.03580191834781864,0.5624829612054554,0.15554894779386322,608.048987482785,72.28231048583984
2019-06-28,PG,0.034816973459984586,0.40090240884767914,0.15994930559962175,461.7580120527819,92.56373596191406
2019-06-28,LLY,0.02637192190660583,0.39863822990139375,0.21116969585026882,318.2103654854193,101.74000549316406
2019-06-28,MRK,0.0297627486279089,0.3582866365262505,0.18711143912235714,563.8454215866278,64.80033874511719
2019-06-28,DHR,0.03758294808052632,0.3575039956643866,0.14817759149901702,375.42522305802726,122.894287109375
2019-06-28,MA,0.0267447140819751,0.3231267868086085,0.20822622036398034,129.0954520475587,254.32632446289062
2019-06-28,TMO,0.025537181180869877,0.320448882389089,0.21807225662700563,108.66119750915998,288.5112609863281
2019-06-28,MSFT,0.026056296261899155,0.3099414093171511,0.2137276407985965,253.7607799057993,126.05279541015625
2019-06-28,CSCO,0.021979025229529298,0.3021534280458291,0.2533756920449315,605.6906517140725,44.54734802246094
2019-06-28,MCD,0.047516005036601174,0.2895718706136663,0.11720157710470987,328.33975212436343,177.65635681152344
2019-06-28,ABT,0.029485507825959347,0.2870755975643007,0.18887077546285408,487.7153923147908,74.21752166748047
2019-06-28,MDLZ,0.04514457645448558,0.2795859574716497,0.12335813436237617,1215.5127443401311,45.59428024291992
2019-06-28,INTU,0.020081968172135273,0.2617850945729676,0.27731100260044184,98.93949529223354,249.17294311523438
2019-06-28,V,0.036979040416304745,0.25044970571115655,0.15059749158741126,274.3192558153615,165.48690795898438
2019-06-28,HON,0.03605534687429493,0.23109917186118256,0.1544556136825101,309.3978170394451,143.05950927734375
2019-06-28,AXP,0.0367174144100236,0.22195876664976333,0.15167055789431375,400.26032123057945,112.6143798828125
2019-06-28,PEP,0.04309645593914568,0.21698841760925025,0.1292206193443987,495.605419949118,106.75047302246094
2019-06-28,NEE,0.04356541303472706,0.20684483110339102,0.127829632271955,1232.8250559971657,43.38151168823242
2019-06-28,WMT,0.042683861155634155,0.20212266637504817,0.13046970394031254,1566.01023268504,33.460575103759766
2019-06-28,LIN,0.025694823537645583,0.1976061382384815,0.21673434417036977,173.3015001499735,182.0151824951172
2019-06-28,KO,0.04352390774520163,0.17248000902964877,0.12795153322644734,1288.8863997548426,41.45505905151367
2019-06-28,ACN,0.04424415336863641,0.1712952414249891,0.12586862453000824,324.99958875751577,167.12344360351562
2019-06-28,COST,0.03824355584139888,0.1618716880484392,0.14561801604171368,195.4414028999604,240.21824645996094
2019-06-28,JNJ,0.03636213115695666,0.11542486701212296,0.1531524844890607,386.99324778737713,115.3480453491211
2019-06-28,AMZN,0.024255228073097754,0.09383267425193798,0.22959795353075632,314.48831672935364,94.68150329589844
2019-06-28,BRK-B,0.040805707176976375,0.0802011872659627,0.13647480005314402,234.99527244259218,213.1699981689453
2019-06-28,JPM,0.02889158621157473,0.0665637832373791,0.19275337419078523,383.6684557494776,92.44418334960938
2019-06-28,RTX,0.023772545905529407,0.05595082012732,0.23425975283150793,416.77783108203903,70.02214050292969
2019-06-28,PM,0.02815258577071718,0.038907941607380536,0.19781311647037128,621.12678363655,55.64194869995117
2019-06-28,GOOGL,0.020074458715836033,0.004002080448221923,0.2774147391387368,458.9491921061827,53.696197509765625
2019-09-30,SBUX,0.027138505543941503,0.7365054958794026,0.25880861115439524,447.718595432756,76.52900695800781
2019-09-30,PG,0.038663766544630364,0.5072545883776252,0.18166049395435338,461.9163283585327,105.67837524414062
2019-09-30,NEE,0.04864500075980875,0.36889854642049125,0.14438644915052457,1237.8514116583378,49.61522674560547
2019-09-30,MCD,0.04414896977534408,0.3488292918176257,0.15909043776953266,301.8529721050987,184.65896606445312
2019-09-30,DHR,0.032522080332155374,0.3150763857628027,0.21596647129885088,330.22832556171,124.33954620361328
2019-09-30,MDLZ,0.03998063254524076,0.30487383368530474,0.17567703364086582,1073.1562216186926,47.03617477416992
2019-09-30,INTU,0.02956546921842369,0.29812689483788857,0.23756358733033595,146.95387862506075,254.00894165039062
2019-09-30,COST,0.03442846332062769,0.2801030973447489,0.20400791238408666,165.60390506120103,262.4776611328125
2019-09-30,MA,0.027847666829895593,0.2726829115804519,0.2522178598134172,134.49585562054418,261.41180419921875
2019-09-30,PEP,0.043339287169044005,0.2537028391017322,0.1620626315619276,486.89017600148793,112.3818130493164
2019-09-30,MRK,0.03311625476426075,0.2515226721952246,0.21209158398592068,638.4496435211411,65.48771667480469
2019-09-30,WMT,0.03735112952993909,0.2376822595843482,0.18804461918624096,1305.655446406168,36.11772918701172
2019-09-30,MSFT,0.033046443893383674,0.22620764485058986,0.21253962911390856,317.86338968177563,131.25912475585938
2019-09-30,KO,0.03825522428095402,0.22596395907362932,0.1836005162863522,1081.8446704311818,44.64482498168945
2019-09-30,V,0.0322550375377906,0.21553433676988187,0.21775448006855622,247.92706545818294,164.25511169433594
2019-09-30,ACN,0.0346256950856051,0.18916538874312883,0.2028458608922858,251.27294140071612,173.9794921875
2019-09-30,TXN,0.024834855390909617,0.18529648910654695,0.2828153745241559,291.9407587433491,107.4019546508789
2019-09-30,ABT,0.03278157247475473,0.18098590459853514,0.21425692541266375,558.4336201665881,74.11455535888672
2019-09-30,LIN,0.03861886716779533,0.17379349106874842,0.18187169753364682,276.373691031308,176.4201202392578
2019-09-30,TMO,0.031306304521788904,0.1721190980552123,0.2243534979909538,138.0434073190623,286.326416015625
2019-09-30,AXP,0.03409426058444788,0.1356910437455916,0.20600766252831454,397.66868786247494,108.24433135986328
2019-09-30,HD,0.03371851601574278,0.12163317666601992,0.2083033228791588,214.91793971490188,198.0802001953125
2019-09-30,QCOM,0.024322638135683028,0.1001694186242541,0.2887712627821043,466.3722463830275,65.8450698852539
2019-09-30,META,0.02817780862634676,0.09908806322941355,0.24926278057215875,201.34097024535703,176.6934051513672
2019-09-30,LLY,0.030578722579838333,0.07509909071004661,0.22969170508333542,373.8412478407714,103.27076721191406
2019-09-30,HON,0.03183712087035656,0.05389916065987732,0.2206128800790237,288.4728453574386,139.33946228027344
2019-09-30,UPS,0.025463715059898865,0.05016473218435169,0.27583087982689874,348.24583672509414,92.31687927246094
2019-09-30,AMGN,0.025547169632021964,0.021331418724554352,0.2749298270533094,203.22413695669977,158.71310424804688
2019-09-30,CVX,0.03835622347242351,-0.001510428782958928,0.18311706139899517,544.13833241521,88.99626922607422
2019-09-30,GOOGL,0.02543259833694657,-0.010866506301056011,0.27616835824556246,530.2434097778563,60.556495666503906
2019-12-31,AAPL,0.029784386522308356,0.7196999644609003,0.16724585938671635,560.0079258163378,70.78548431396484
2019-12-31,MA,0.026374991540774807,0.5576791295030912,0.1888650964125867,121.98218626742964,287.77008056640625
2019-12-31,META,0.024517221895720424,0.5381798524463408,0.20317617311686934,160.2258710302661,203.65184020996094
2019-12-31,MSFT,0.03802977175170116,0.5124380807606639,0.1309846231198263,338.8015549451559,149.39224243164062
2019-12-31,COST,0.04544959661287552,0.4862046348331013,0.1096008697867832,225.41042459743687,268.3525695800781
2019-12-31,ACN,0.03660325507986962,0.4445618419160682,0.13608940815127463,254.68607797122013,191.27764892578125
2019-12-31,RTX,0.03523500481013977,0.42457574619468974,0.1413740496722195,575.9313367565733,81.4241714477539
2019-12-31,DHR,0.02766615803279945,0.4208795197538111,0.18005085181411973,278.36402677426867,132.27734375
2019-12-31,V,0.033267508872173175,0.40741213951764443,0.14973514666727109,246.34923016074768,179.72926330566406
2019-12-31,TMO,0.02206245210920983,0.40574111280974745,0.2257824876206836,91.89048528773888,319.5456848144531
2019-12-31,JPM,0.0337298307120835,0.3918648469490824,0.14768278449868022,383.6494015920167,117.01171875
2019-12-31,HON,0.03211798826055514,0.37892142013241337,0.1550942506055793,291.80819279677286,146.4875030517578
2019-12-31,NEE,0.034755462076230585,0.3777175094169898,0.14332467539357896,892.227454170965,51.84384536743164
2019-12-31,BAC,0.03164361085985569,0.37552726034941286,0.15741930787516673,1393.2823392629766,30.227109909057617
2019-12-31,PG,0.031391988519327396,0.36523857550691186,0.15868110161809917,391.2057192116868,106.79805755615234
2019-12-31,GS,0.02891699731910397,0.3523693725679016,0.1722625369868086,194.0482317586135,198.3321990966797
2019-12-31,SBUX,0.036640922049419,0.3514616412187923,0.13594950786203205,637.6574098077092,76.47662353515625
2019-12-31,LIN,0.0339923181402646,0.34101386405038947,0.14654238347837542,232.34557480761106,194.71351623535156
2019-12-31,MDLZ,0.03932358425856404,0.332577411700661,0.12667500722914754,1111.7680955847372,47.07481384277344
2019-12-31,INTU,0.023507682772587822,0.32556993272724455,0.21190158844742776,124.80336905430157,250.6878204345703
2019-12-31,HD,0.027899796547122577,0.3099545082683042,0.17854306972512085,197.903439717611,187.62789916992188
2019-12-31,WMT,0.049165611487761045,0.29854360787759626,0.10131706226148754,1801.199802661553,36.328651428222656
2019-12-31,PM,0.036313154479893764,0.29802459945270066,0.13717660697827003,777.8586028259289,62.13167190551758
2019-12-31,BLK,0.031392861892320406,0.28941685409029017,0.15867668699068704,96.63545303765673,432.358642578125
2019-12-31,AXP,0.032618296319244545,0.2786560959073714,0.1527153739568751,379.59876795820674,114.36317443847656
2019-12-31,AVGO,0.021825900206720216,0.27834350240474937,0.228229547145819,1070.685922352481,27.130624771118164
2019-12-31,UPS,0.025488003167566678,0.27070088336477416,0.1954376452121712,373.208945991983,90.89363861083984
2019-12-31,PEP,0.053873717895298885,0.25712531127366267,0.0924628096006025,635.57031044686,112.81401824951172
2019-12-31,GOOGL,0.03674557012412736,0.2479806175205994,0.13556233590614045,736.295948753709,66.42052459716797
